text,label,source,original_text
i volunteered for everything and wound up feeling and people got mad at me for not being able to meet my obligations,5,synthetic,i volunteered for everything and wound up feeling overwhelmed and people got mad at me for not being able to meet my obligations
feel like when i was kid it was constantly impressed upon me how awesome ants are,5,synthetic,i feel like when i was a kid it was constantly impressed upon me how awesome ants are
i think it is the worst feeling it gives me the shivers and just thinking about it makes my teeth feel strange,5,synthetic,i think it is the worst feeling it gives me the shivers and just thinking about it makes my teeth feel strange
found myself feeling a bit,5,synthetic,i found myself feeling a bit overwhelmed
i was cut into feeling pain that shocked,5,synthetic,i was cut into feeling pain that shocked me
i to take some photos today of my which did feel rather strange especially as i havent taken any for such a long time,5,synthetic,i managed to take some photos today of my outfit which did feel rather strange especially as i havent taken any for such a long time
i feel amazed to say that i am doing what i only of doing again,5,synthetic,i feel amazed to say that i am doing what i only dreamed of doing again
i do when i m feeling a bit weird to myself,5,synthetic,i do when i m feeling a bit weird to reground myself
i stared up him by the feeling and as equally amazed that nothing else was happening,5,synthetic,i stared up at him amazed by the feeling and as equally amazed that nothing else was happening
im still feeling very incredibly overwhelmed with the entire situation,5,synthetic,im still feeling very incredibly overwhelmed with the entire situation
i feel x men compensated enough to earn it a out of,5,synthetic,i feel like amazing x men compensated enough to earn it a out of
i would always feel amazed at how impacted and year olds were by this subject,5,synthetic,i would always feel amazed at how impacted these and year olds were by this subject
i just be feeling a few tings,5,synthetic,i just be feeling curious about a few tings
would feel weird having my dads hand my stomach for any amount of time especially several minutes while he waits to feel taryn jumping around in there,5,synthetic,i would feel weird having my dads hand on my stomach for any amount of time especially for several minutes while he waits to feel taryn jumping around in there
i feel funny inside is that a reference to the circus going on in his underpants,5,synthetic,i feel funny inside is that a reference to the circus going on in his underpants
im not going to lie it feels really weird be writing this right now,5,synthetic,im not going to lie it feels really weird to be writing this right now
i feel like a monster because as we make our way through the rubble and stunned bodies all im thinking is that we need to find a way to keep going,5,synthetic,i feel like a monster because as we make our way through the rubble and stunned bodies all im thinking is that we need to find a way to keep going
i feel weird sharing that this is the source of some of my insecurities,5,synthetic,i feel weird sharing that but this is the source of some of my greatest insecurities
i remember feeling overwhelmed and noted the particular smell off the city mostly cigarettes and people with wafts of charred something,5,synthetic,i remember feeling overwhelmed and noted the particular smell off the city mostly cigarettes and people with wafts of charred something
i am catholic i certainly don t it is my place to sides on this issue but i am curious the leadership of the catholic church will mesh its own people over these issues in the coming years,5,synthetic,i am not a catholic i certainly don t feel it is my place to take sides on this issue but i am curious how the leadership of the catholic church will mesh with its own people over these issues in the coming years
i still feel a bit stunned and i suppose i should be racked with regret shame,5,synthetic,i still feel a bit stunned and i suppose i should be racked with regret and shame
i was feeling amazing so i was disappointed when my lab work in december came back the same way did the previous year overall it was good but i did not have enough protein in my diet,5,synthetic,i was feeling amazing so i was disappointed when my lab work in december came back the same way it did the previous year overall it was good but i did not have enough protein in my diet
i feel about my mommy amp me friends friendships grew so naturally the strength of them surprised,5,synthetic,i feel about my mommy amp me friends our friendships grew so naturally the strength of them surprised me
i am a mother most days it still feels strange to realize am one,5,synthetic,i am a mother though most days it still feels strange to realize i am one
i feel funny cause bonka neva thanked me his awards,5,synthetic,i feel funny cause bonka neva thanked me fa his awards
i lyman i just feel and more amazed about us,5,synthetic,i see lyman i just feel more and more amazed about us
i will tell ya i have been a very norma inspired for a week tomorrow and i feel,5,synthetic,i will tell ya i have been following a very norma inspired diet for a week tomorrow and i feel amazing
i wake up feeling kind of groggy,5,synthetic,i wake up feeling kind of dazed and groggy
i still sit and feel amazed by the whole thing,5,synthetic,i still sit back and feel amazed by the whole thing
i feel ad does i m not,5,synthetic,i feel this ad does i m not impressed
i got off in my about much the app maker leeches upset me at conference and so i feel like i should mention who i most impressed with there,5,synthetic,i got off in my previous post about how much the app maker leeches upset me at this conference and so i feel like i should mention who i was most impressed with there
i a my plant may have been temperature shocked,5,synthetic,i have a feeling that my plant may have been temperature shocked
i feel impressed by the professionalism and specifications the maintenance sets itself,5,synthetic,i feel impressed by the professionalism and specifications the maintenance sets itself
i didn t think it was possible to make a cover expressed the personality of the novel since s a strange cross genre but the photo that was found nails the the book so closely that i feel a bit stunned,5,synthetic,i didn t think it was possible to make a cover that expressed the personality of the novel since it s a strange cross genre story but the photo that was found nails the heart of the book so closely that i feel a bit stunned
i feel like im craving and then matter what i order i really am not that impressed,5,synthetic,i feel like im craving it and then no matter what i order i just really am not that impressed
i could hours set and feel amazing,5,synthetic,i could spend hours on a set and feel amazing
i almost feel little bit weird about saying because it would almost feel like gossip,5,synthetic,i almost feel a little bit weird about saying anything because it would almost feel like gossip
i wish it was a more comforting feeling but instead it feels strange like living the memories of someone else or maybe having woken up from a long dream a long sleep and finding that trees you have grown taller,5,synthetic,i wish it was a more comforting feeling but instead it feels strange like living the memories of someone else or maybe having woken up from a long dream or a long sleep years and finding that the trees around you have grown taller
i walked out of there with a better understanding of was going on in the experiment but also feeling a little stunned that i had only one equation all of this,5,synthetic,i walked out of there with a better understanding of what was going on in the experiment but also feeling a little stunned that i had only one equation to describe all of this
i get that sick feeling like the one you get when you hear that someone passed away and youre shocked and lightheaded and i realize hes really gone forever,5,synthetic,i get that sick feeling like the one you get when you hear that someone passed away and youre shocked and lightheaded and i realize hes really gone forever
i feel amazed when i look back,5,synthetic,i feel simply amazed when i look back
just thinking back and feeling utterly amazed and grateful that we live in a time when four people who needed a family could find each other despite being thousands of miles apart,5,synthetic,im just thinking back and feeling utterly amazed and grateful that we live in a time when four people who needed a family could find each other despite being thousands of miles apart
i feel like in a way i kinda shocked my body by changing my calorie intake,5,synthetic,i feel like in a way i kinda shocked my body by changing my calorie intake
i feel know more i think procedure worked well,5,synthetic,i feel curious to know more i think the procedure worked well
i was feeling an act of god at my life and it was an amazing feeling,5,synthetic,i was feeling an act of god at work in my life and it was an amazing feeling
have also been feeling completely overwhelmed so incredibly unappreciated,5,synthetic,i have also been feeling completely overwhelmed and so incredibly unappreciated
i feel that im as as i was a child,5,synthetic,i feel that im as curious as when i was a child
im feeling is funny because totally unnecessary,5,synthetic,im feeling is funny because its totally unnecessary
i woke up feeling amazed then i realized that a dream is still dream,5,synthetic,i woke up feeling amazed and then i realized that a dream is still a dream
i am insatiably and i want to read and learn more about digital media and social marketing,5,synthetic,i am feeling insatiably curious and i want to read and learn more about digital media and social marketing
i feel shocked have i become that old,5,synthetic,i feel shocked have i become that old
i feel if i am on somehow that ive been given a for contemplation consolidation and it is most curious feeling,5,synthetic,i feel as if i am on hold somehow that ive been given a time for contemplation consolidation and it is a most curious feeling
i feel so impressed by work in front of me as well as a cost which we am deliberation suicide,5,synthetic,i feel so impressed by a dental work in front of me as well as a cost which we am deliberation suicide
im excited for these new changes cause i really feel like it will help me feel myself again in this blogging world,5,synthetic,im excited for these new changes cause i really feel like it will help me feel like myself again in this funny blogging world
